valid_at,pm2p5_x,pm2p5_y,pressure,relative_humidity,temperature,wind_speed,rain,dew_point
2020-03-22 17:00:00,113.98,58.6,1008.6,54.6,24.26,12.2,0.0,56.15
2020-03-22 18:00:00,105.97,50.2,1009.0,55.95,23.79,5.4,0.0,55.79
2020-03-22 19:00:00,105.56,49.8,1010.0,60.97,22.96,5.8,0.0,55.5
2020-03-22 20:00:00,109.86,50.7,1010.0,63.73,22.71,3.6,0.0,55.59
2020-03-22 21:00:00,113.6,48.7,1011.0,62.2,22.72,7.6,0.0,55.39
2020-03-22 22:00:00,116.83,45.0,1012.0,65.2,21.71,7.9,0.0,54.53
2020-03-22 23:00:00,118.55,48.2,1012.0,67.18,21.03,7.2,0.0,53.95
2020-03-23 00:00:00,122.73,47.2,1012.0,67.93,20.85,7.2,0.0,53.82
2020-03-23 01:00:00,128.74,44.7,1012.0,63.25,22.94,7.2,0.0,55.81
2020-03-23 02:00:00,157.47,71.6,1012.0,56.49,27.54,7.9,0.0,60.53
2020-03-23 03:00:00,87.69,46.5,1011.0,48.25,32.21,8.6,0.0,64.87
2020-03-23 05:00:00,38.11,27.4,1011.0,27.01,38.48,8.3,0.0,67.05
2020-03-23 06:00:00,38.04,28.2,1011.0,25.78,40.04,6.1,0.0,68.48
2020-03-23 07:00:00,31.5,22.3,1012.0,21.04,40.33,5.4,0.0,66.88
2020-03-23 08:00:00,30.81,25.4,1013.2,20.51,40.76,6.1,0.0,67.14
2020-03-23 09:00:00,34.37,26.5,1014.0,24.74,40.21,6.1,0.0,68.28
2020-03-23 10:00:00,30.69,27.1,1014.0,24.65,38.54,5.8,0.0,66.25
2020-03-23 11:00:00,38.3,30.2,1013.0,25.05,35.28,4.3,0.0,62.51
2020-03-23 12:00:00,51.95,39.3,1013.0,28.78,33.24,1.8,0.0,61.33
2020-03-23 17:00:00,125.92,77.2,1007.8,47.88,26.99,10.8,0.0,58.35
2020-03-23 18:00:00,113.43,61.0,1009.0,49.48,25.63,5.8,0.0,56.96
2020-03-23 19:00:00,112.02,55.3,1009.0,54.25,24.52,9.0,0.0,56.41
2020-03-23 20:00:00,114.04,54.0,1010.0,57.27,23.21,7.9,0.0,55.26
2020-03-23 21:00:00,125.81,67.0,1010.0,60.69,22.23,7.2,0.0,54.56
2020-03-23 22:00:00,152.36,77.8,1011.0,64.36,21.25,7.2,0.0,53.85
2020-03-23 23:00:00,189.49,87.3,1011.0,66.58,20.78,7.2,0.0,53.57
2020-03-24 00:00:00,208.29,81.5,1011.0,68.06,20.91,6.5,0.0,53.91
2020-03-24 01:00:00,210.95,77.7,1011.0,63.92,23.35,7.2,0.0,56.41
2020-03-24 02:00:00,174.49,71.0,1011.0,58.64,27.15,6.8,0.0,60.38
2020-03-24 03:00:00,113.22,50.2,1010.0,48.08,31.08,6.5,0.0,63.44
2020-03-24 04:00:00,73.33,40.4,1010.0,36.59,34.58,7.6,0.0,65.19
2020-03-24 05:00:00,52.61,37.9,1010.0,27.82,38.29,7.2,0.0,67.1
2020-03-24 06:00:00,40.8,28.3,1011.0,26.74,38.6,6.8,0.0,67.09
2020-03-24 07:00:00,38.18,29.5,1011.0,22.59,41.09,6.8,0.0,68.46
2020-03-24 08:00:00,32.56,27.6,1012.1,21.35,42.86,7.6,0.0,70.03
2020-03-24 09:00:00,31.32,29.1,1012.0,24.05,42.32,7.9,0.0,70.53
2020-03-24 10:00:00,27.85,27.1,1013.0,24.51,40.16,8.6,0.0,68.13
2020-03-24 11:00:00,36.34,32.3,1012.0,24.45,37.97,7.2,0.0,65.49
2020-03-24 19:00:00,126.94,59.1,1008.0,54.98,26.13,7.2,0.0,58.53
2020-03-24 20:00:00,131.27,58.4,1009.0,59.3,24.9,7.9,0.0,57.68
2020-03-24 21:00:00,139.79,69.2,1010.0,62.4,25.09,7.2,0.0,58.38
2020-03-24 22:00:00,134.39,61.3,1010.0,61.33,25.14,7.6,0.0,58.28
2020-03-24 23:00:00,135.62,63.6,1010.0,61.64,24.21,7.6,0.0,57.17
2020-03-25 00:00:00,130.5,57.0,1010.0,63.64,24.58,6.5,0.0,57.91
2020-03-25 01:00:00,127.2,52.4,1010.0,56.7,27.18,6.5,0.0,60.12
2020-03-25 02:00:00,102.63,51.3,1010.0,50.75,30.9,7.2,0.0,63.72
2020-03-25 03:00:00,92.31,51.5,1009.0,47.34,33.1,6.8,0.0,65.79
2020-03-25 04:00:00,65.4,38.0,1009.0,38.03,35.81,4.7,0.0,67.05
2020-03-25 05:00:00,47.41,32.2,1009.0,29.51,37.84,1.8,0.0,67.12
2020-03-25 06:00:00,42.54,34.3,1009.0,27.79,39.78,2.9,0.0,68.89
2020-03-25 07:00:00,33.34,27.5,1010.0,23.2,40.9,5.4,0.0,68.49
2020-03-25 08:00:00,21.52,20.5,1010.6,21.91,41.92,0.0,0.0,69.16
2020-03-25 15:00:00,52.31,38.0,1009.0,39.21,30.87,16.2,0.0,61.29
2020-03-25 16:00:00,50.84,32.0,1008.0,42.64,29.46,15.8,0.0,60.33
2020-03-25 17:00:00,43.0,27.6,1006.7,42.62,29.21,17.6,0.0,60.02
2020-03-25 18:00:00,28.05,26.0,1007.0,44.78,28.66,10.8,0.0,59.79
2020-03-25 19:00:00,23.17,18.5,1007.0,48.64,27.44,7.6,0.0,59.05
2020-03-25 20:00:00,23.51,22.0,1008.0,50.3,26.49,7.9,0.0,58.18
2020-03-25 21:00:00,24.78,16.4,1009.0,53.66,25.78,8.6,0.0,57.88
2020-03-25 22:00:00,25.06,17.2,1010.0,55.67,25.56,8.3,0.0,57.93
2020-03-25 23:00:00,26.63,17.9,1011.0,57.81,25.43,9.4,0.0,58.11
2020-03-26 01:00:00,29.07,15.1,1011.0,55.78,26.03,10.8,0.0,58.53
2020-03-26 02:00:00,27.66,16.1,1010.0,52.04,28.72,10.8,0.0,61.25
2020-03-26 03:00:00,22.49,14.9,1010.0,46.86,31.33,10.4,0.0,63.51
2020-03-26 04:00:00,19.43,12.9,1010.0,36.08,34.21,11.2,0.0,64.61
2020-03-26 05:00:00,14.44,11.5,1010.0,27.0,37.22,9.4,0.0,65.53
2020-03-26 06:00:00,11.24,15.5,1010.0,25.51,39.71,7.9,0.0,67.98
2020-03-26 07:00:00,10.44,14.2,1011.0,21.61,40.66,8.3,0.0,67.52
2020-03-26 08:00:00,10.97,12.4,1010.9,22.19,39.08,9.0,0.0,65.9
2020-03-26 09:00:00,12.21,18.5,1012.0,23.06,40.13,9.7,0.0,67.51
2020-03-26 10:00:00,11.12,14.0,1013.0,24.19,37.34,11.2,0.0,64.64
2020-03-26 11:00:00,11.43,16.3,1012.0,25.16,35.19,12.2,0.0,62.43
2020-03-26 12:00:00,13.33,17.7,1012.0,27.82,32.39,14.4,0.0,60.01
2020-03-26 15:00:00,56.84,39.0,1009.0,42.21,28.12,14.4,0.0,58.6
2020-03-26 16:00:00,73.99,48.4,1009.0,46.62,27.23,13.0,0.0,58.41
2020-03-26 17:00:00,80.5,50.4,1009.0,49.35,26.85,13.0,0.0,58.45
2020-03-26 18:00:00,76.86,50.7,1009.0,50.08,26.92,10.1,0.0,58.66
2020-03-26 19:00:00,75.03,47.6,1009.0,53.93,26.42,10.4,0.0,58.71
2020-03-26 20:00:00,77.9,51.0,1011.0,55.5,26.04,12.2,0.0,58.5
2020-03-26 21:00:00,83.65,52.6,1012.0,59.79,25.64,11.9,0.0,58.67
2020-03-26 22:00:00,76.99,48.0,1012.0,62.76,24.67,10.1,0.0,57.9
2020-03-26 23:00:00,70.97,42.0,1012.0,65.25,23.69,9.0,0.0,57.02
2020-03-27 00:00:00,74.66,37.3,1012.0,65.61,23.66,8.3,0.0,57.04
2020-03-27 01:00:00,79.87,44.7,1012.0,65.85,24.14,7.9,0.0,57.67
2020-03-27 02:00:00,69.72,40.5,1012.0,65.34,24.71,7.6,0.0,58.31
2020-03-27 03:00:00,43.75,26.3,1011.0,61.26,24.47,7.6,0.0,57.44
2020-03-27 04:00:00,23.97,15.5,1011.0,53.24,25.51,6.8,0.0,57.47
2020-03-27 05:00:00,19.44,20.9,1011.0,48.52,26.77,8.3,0.0,58.19
2020-03-27 06:00:00,16.56,15.9,1012.0,48.28,27.02,11.2,0.0,58.46
2020-03-27 07:00:00,16.36,15.0,1012.0,45.67,28.5,11.5,0.0,59.78
2020-03-27 09:00:00,15.59,12.4,1014.0,58.66,26.28,14.4,0.0,59.31
2020-03-27 10:00:00,15.29,15.9,1015.0,58.4,26.97,16.2,0.0,60.12
2020-03-27 11:00:00,15.71,14.1,1015.0,57.69,26.86,18.4,0.0,59.87
2020-03-27 12:00:00,19.24,18.4,1015.0,61.02,25.18,20.9,0.0,58.28
2020-03-27 14:00:00,35.23,23.7,1014.0,66.28,23.68,16.9,0.0,57.15
2020-03-27 15:00:00,35.05,19.9,1013.0,68.47,23.28,18.0,0.0,56.94
2020-03-27 16:00:00,42.57,22.7,1014.0,71.78,23.13,18.7,0.0,57.17
2020-03-27 17:00:00,47.03,24.8,1011.1,72.75,22.43,14.0,0.0,56.42
2020-03-27 19:00:00,39.96,20.3,1013.0,75.22,21.99,3.6,0.0,56.15
2020-03-27 20:00:00,43.81,21.2,1013.0,76.83,21.14,3.2,0.0,55.27
2020-03-27 21:00:00,46.55,21.8,1014.0,81.51,20.43,4.0,0.0,54.9
2020-03-27 22:00:00,53.2,22.5,1015.0,82.27,19.96,3.2,0.0,54.38
2020-03-27 23:00:00,55.73,19.5,1015.0,81.49,19.16,5.0,0.0,53.28
2020-03-28 00:00:00,67.92,21.6,1015.0,81.23,19.29,5.4,0.0,53.42
2020-03-28 01:00:00,81.69,31.3,1014.0,73.58,21.7,5.4,0.0,55.59
2020-03-28 02:00:00,54.07,18.8,1014.0,65.87,25.9,6.1,0.0,59.88
2020-03-28 03:00:00,28.8,14.0,1014.0,60.62,28.32,7.6,0.0,62.15
2020-03-28 04:00:00,20.94,10.8,1014.0,49.69,30.9,10.1,0.0,63.52
2020-03-28 05:00:00,18.61,13.0,1014.0,41.7,33.54,9.4,0.0,65.15
2020-03-28 06:00:00,18.34,14.9,1014.0,39.02,35.32,9.0,0.0,66.7
2020-03-28 07:00:00,15.06,12.8,1015.0,31.02,37.43,9.0,0.0,67.09
2020-03-28 08:00:00,13.76,12.7,1015.0,29.14,38.31,9.4,0.0,67.56
2020-03-28 09:00:00,13.45,13.0,1016.0,28.58,38.84,11.5,0.0,68.02
2020-03-28 10:00:00,11.95,13.9,1016.0,27.85,37.89,14.0,0.0,66.62
2020-03-28 11:00:00,11.05,17.8,1016.0,27.76,35.56,14.4,0.0,63.79
2020-03-28 12:00:00,13.98,18.8,1015.0,30.87,31.89,13.7,0.0,60.35
2020-03-28 15:00:00,30.16,24.4,1011.0,43.63,26.49,13.3,0.0,56.9
2020-03-28 16:00:00,38.02,26.8,1010.0,47.64,26.04,13.3,0.0,57.13
2020-03-28 18:00:00,55.41,29.7,1010.0,52.56,23.32,11.2,0.0,54.64
2020-03-28 19:00:00,58.18,31.0,1010.0,55.99,23.29,7.9,0.0,55.17
2020-03-28 20:00:00,66.51,33.1,1010.0,59.58,22.22,8.3,0.0,54.39
2020-03-28 21:00:00,70.54,35.2,1011.0,64.38,21.67,8.6,0.0,54.38
2020-03-28 22:00:00,66.75,34.4,1012.0,65.71,21.49,9.0,0.0,54.34
2020-03-28 23:00:00,63.42,31.7,1012.0,67.1,20.74,9.4,0.0,53.58
2020-03-29 00:00:00,64.8,21.6,1012.0,67.87,20.09,9.4,0.0,52.86
2020-03-29 01:00:00,54.34,26.1,1012.0,62.28,22.74,9.4,0.0,55.42
2020-03-29 02:00:00,34.35,15.3,1011.0,57.49,25.68,10.1,0.0,58.37
2020-03-29 03:00:00,25.17,16.9,1011.0,47.5,29.04,10.4,0.0,60.81
2020-03-29 04:00:00,18.78,14.6,1011.0,33.49,31.77,11.5,0.0,60.94
2020-03-29 11:00:00,8.3,14.9,1013.0,19.61,36.01,15.8,0.0,61.11
2020-03-29 12:00:00,10.48,19.8,1013.0,21.35,32.57,18.7,0.0,57.82
2020-03-29 15:00:00,36.99,29.4,1010.0,32.94,26.55,19.8,0.0,54.49
2020-03-29 16:00:00,43.32,30.5,1009.0,38.06,25.18,18.0,0.0,54.1
2020-03-29 17:00:00,47.22,27.0,1007.7,40.64,24.42,0.0,0.0,53.74
2020-03-29 18:00:00,48.14,32.6,1009.0,43.34,23.21,11.9,0.0,52.82
2020-03-29 19:00:00,52.48,22.5,1009.0,48.47,22.31,9.4,0.0,52.69
2020-03-29 20:00:00,55.89,39.8,1010.0,49.38,22.51,10.1,0.0,53.1
2020-03-29 21:00:00,61.24,42.0,1011.0,53.27,21.37,10.4,0.0,52.36
2020-03-29 22:00:00,61.26,36.9,1012.0,55.76,20.88,10.4,0.0,52.14
2020-03-29 23:00:00,60.56,36.1,1012.0,57.46,19.92,10.1,0.0,51.21
2020-03-30 00:00:00,54.14,22.8,1013.0,58.52,19.34,9.4,0.0,50.66
2020-03-30 01:00:00,52.72,28.4,1012.0,51.12,22.56,9.7,0.0,53.47
2020-03-30 02:00:00,38.61,23.8,1012.0,46.85,26.29,9.4,0.0,57.3
2020-03-30 03:00:00,28.14,14.8,1012.0,40.14,30.08,9.0,0.0,60.55
2020-03-30 05:00:00,12.32,11.5,1011.0,22.57,35.88,8.3,0.0,62.25
2020-03-30 06:00:00,10.91,9.6,1012.0,22.01,37.5,7.9,0.0,63.95
2020-03-30 09:00:00,10.02,16.7,1013.0,21.46,39.52,9.7,0.0,66.1
2020-03-30 11:00:00,11.05,13.7,1014.0,21.5,36.86,14.8,0.0,62.96
2020-03-30 12:00:00,12.24,22.1,1013.0,23.6,33.4,17.6,0.0,59.72
2020-03-30 13:00:00,18.52,16.3,1012.0,29.68,30.54,20.2,0.0,58.37
2020-03-30 16:00:00,68.46,42.0,1009.0,40.52,27.24,18.0,0.0,57.16
2020-03-30 17:00:00,74.24,47.2,1009.0,43.03,26.06,16.9,0.0,56.25
2020-03-30 18:00:00,72.91,45.0,1009.0,44.88,25.01,10.8,0.0,55.34
2020-03-30 19:00:00,65.18,35.9,1009.0,49.18,23.82,8.3,0.0,54.68
2020-03-30 20:00:00,72.22,42.4,1010.0,51.31,22.96,8.6,0.0,53.99
2020-03-30 21:00:00,73.05,40.3,1011.0,55.79,21.87,8.6,0.0,53.38
2020-03-30 22:00:00,72.65,36.7,1012.0,56.1,21.43,8.6,0.0,52.88
2020-03-30 23:00:00,72.28,35.9,1011.0,57.92,20.82,8.3,0.0,52.4
2020-03-31 00:00:00,79.43,36.6,1011.0,57.45,20.66,7.9,0.0,52.13
2020-03-31 01:00:00,76.31,38.4,1011.0,51.52,23.69,7.9,0.0,54.93
2020-03-31 02:00:00,59.45,31.9,1011.0,45.17,28.04,7.9,0.0,59.12
2020-03-31 03:00:00,43.04,25.0,1010.0,39.42,31.53,7.9,0.0,62.15
2020-03-31 04:00:00,29.58,15.5,1010.0,30.63,34.83,7.6,0.0,63.83
2020-03-31 05:00:00,21.16,11.7,1010.0,22.11,37.92,6.8,0.0,64.48
2020-03-31 06:00:00,18.53,15.9,1011.0,21.43,40.12,7.9,0.0,66.8
2020-03-31 07:00:00,16.6,15.1,1011.0,18.19,41.88,5.8,0.0,67.33
2020-03-31 08:00:00,17.0,17.6,1011.9,18.29,42.98,6.8,0.0,68.68
2020-03-31 09:00:00,15.6,14.3,1013.0,20.01,42.84,6.8,0.0,69.38
2020-03-31 10:00:00,16.1,17.5,1013.0,20.01,42.43,7.9,0.0,68.9
2020-03-31 11:00:00,16.34,17.9,1013.0,19.54,42.22,9.7,0.0,68.42
2020-03-31 12:00:00,18.25,30.3,1013.0,24.25,36.8,11.5,0.0,64.02
2020-03-31 13:00:00,32.05,32.4,1012.0,28.55,34.27,13.0,0.0,62.5
2020-03-31 14:00:00,44.56,36.2,1010.0,36.54,32.71,13.0,0.0,62.89
2020-03-31 15:00:00,59.79,39.2,1009.0,36.27,30.32,13.3,0.0,59.91
2020-03-31 16:00:00,69.23,45.6,1008.0,39.29,29.27,9.4,0.0,59.36
2020-03-31 18:00:00,68.56,43.9,1007.0,40.48,27.75,5.8,0.0,57.77
2020-03-31 19:00:00,80.18,50.3,1008.0,44.12,26.54,8.3,0.0,57.07
2020-03-31 20:00:00,78.71,46.5,1009.0,45.52,25.82,9.4,0.0,56.45
2020-03-31 21:00:00,78.42,47.9,1009.0,52.1,25.0,9.0,0.0,56.65
2020-03-31 22:00:00,76.56,38.2,1010.0,54.39,23.18,7.6,0.0,54.78
2020-03-31 23:00:00,76.04,38.1,1010.0,52.57,23.33,8.3,0.0,54.67
2020-04-01 00:00:00,77.76,39.1,1010.0,51.09,23.51,7.6,0.0,54.63
2020-04-01 03:00:00,42.89,20.0,1009.0,38.28,34.62,8.6,0.0,65.66
2020-04-01 04:00:00,25.01,20.0,1009.0,28.23,37.7,8.6,0.0,66.52
2020-04-01 05:00:00,19.59,19.2,1010.0,21.96,40.67,7.9,0.0,67.69
2020-04-01 06:00:00,17.7,20.3,1010.0,21.09,42.78,6.1,0.0,69.81
2020-04-01 07:00:00,17.22,16.6,1010.0,17.36,44.77,3.6,0.0,70.28
2020-04-01 08:00:00,17.43,18.3,1010.7,17.25,43.09,0.0,0.0,68.25
2020-04-01 09:00:00,16.35,19.0,1011.0,17.6,42.44,1.4,0.0,67.67
2020-04-01 10:00:00,16.2,21.2,1011.0,17.13,43.36,1.8,0.0,68.5
2020-04-01 11:00:00,17.51,18.8,1011.0,18.47,41.41,1.4,0.0,66.92
2020-04-01 12:00:00,19.27,24.7,1010.0,21.75,37.24,3.2,0.0,63.53
2020-04-01 15:00:00,41.02,30.7,1008.0,35.31,31.42,10.8,0.0,61.01
2020-04-01 17:00:00,71.88,42.6,1004.4,41.98,28.27,10.4,0.0,58.74
2020-04-01 18:00:00,68.24,42.6,1006.0,44.6,27.32,5.4,0.0,58.11
2020-04-01 19:00:00,71.1,47.9,1006.0,50.35,26.93,10.4,0.0,58.72
2020-04-01 20:00:00,68.32,44.0,1007.0,54.12,25.42,9.7,0.0,57.5
2020-04-01 21:00:00,71.2,41.3,1008.0,55.18,25.04,7.9,0.0,57.21
2020-04-01 22:00:00,78.65,49.3,1008.0,55.49,23.92,9.0,0.0,55.86
2020-04-01 23:00:00,90.07,52.2,1008.0,56.66,23.57,9.4,0.0,55.62
2020-04-02 00:00:00,93.32,46.5,1009.0,57.27,23.24,8.3,0.0,55.3
2020-04-02 01:00:00,75.73,43.4,1008.0,54.48,25.0,7.2,0.0,57.04
2020-04-02 02:00:00,48.7,28.5,1008.0,49.26,27.85,7.6,0.0,59.67
2020-04-02 03:00:00,28.85,20.8,1008.0,43.39,31.09,8.6,0.0,62.5
2020-04-02 04:00:00,20.17,18.5,1007.0,33.48,33.73,6.8,0.0,63.32
2020-04-02 05:00:00,17.04,14.1,1007.0,26.39,35.91,10.1,0.0,63.73
2020-04-02 06:00:00,16.38,17.9,1008.0,24.05,38.32,10.8,0.0,65.76
2020-04-02 08:00:00,8.54,10.9,1009.8,15.95,40.62,11.9,0.0,64.61
2020-04-02 11:00:00,7.92,16.6,1010.0,16.04,38.18,13.3,0.0,61.81
2020-04-02 12:00:00,9.64,19.1,1010.0,18.18,34.07,14.8,0.0,58.15
2020-04-02 17:00:00,43.89,27.6,1006.1,36.37,25.48,17.6,0.0,54.06
2020-04-02 18:00:00,49.27,37.0,1008.0,38.31,25.42,13.3,0.0,54.44
2020-04-02 19:00:00,57.54,40.0,1008.0,41.98,24.56,9.4,0.0,54.19
2020-04-02 20:00:00,63.64,36.7,1009.0,44.46,23.49,9.7,0.0,53.39
2020-04-02 21:00:00,60.59,38.0,1010.0,50.64,22.12,9.7,0.0,52.84
2020-04-02 22:00:00,61.95,38.4,1011.0,52.71,21.07,10.1,0.0,51.89
2020-04-02 23:00:00,60.51,37.2,1011.0,54.24,20.34,10.4,0.0,51.24
2020-04-03 00:00:00,56.58,25.6,1011.0,54.78,20.1,10.8,0.0,51.03
2020-04-03 01:00:00,49.5,32.1,1011.0,46.71,23.0,10.1,0.0,53.22
2020-04-03 02:00:00,31.53,19.7,1011.0,38.76,27.68,9.0,0.0,57.3
2020-04-03 04:00:00,10.23,8.7,1010.0,23.57,35.39,9.4,0.0,62.07
2020-04-03 05:00:00,10.38,14.6,1011.0,17.87,36.97,9.0,0.0,61.4
2020-04-03 06:00:00,7.85,9.0,1011.0,16.46,37.83,7.9,0.0,61.64
2020-04-03 07:00:00,7.33,7.2,1012.0,13.79,39.61,7.2,0.0,62.09
2020-04-03 08:00:00,6.51,7.1,1011.2,12.89,40.58,7.9,0.0,62.58
2020-04-03 10:00:00,6.67,10.5,1013.0,14.01,41.09,10.4,0.0,63.95
2020-04-03 11:00:00,6.25,12.0,1013.0,12.82,39.66,13.3,0.0,61.47
2020-04-03 12:00:00,7.33,16.7,1012.0,15.19,34.96,16.6,0.0,57.58
2020-04-03 15:00:00,33.64,25.1,1010.0,25.02,28.24,17.3,0.0,54.1
2020-04-03 17:00:00,60.52,28.7,1006.6,34.4,24.64,0.0,0.0,52.56
2020-04-03 18:00:00,71.06,36.2,1008.0,37.51,23.5,10.1,0.0,51.93
2020-04-03 19:00:00,75.23,44.6,1009.0,40.81,22.37,9.7,0.0,51.28
2020-04-03 20:00:00,79.31,44.1,1010.0,42.37,21.13,8.3,0.0,50.09
2020-04-03 21:00:00,83.95,41.9,1011.0,46.08,20.35,9.0,0.0,49.86
2020-04-03 22:00:00,84.51,45.4,1012.0,48.8,19.4,8.6,0.0,49.18
2020-04-03 23:00:00,90.26,46.8,1012.0,47.76,19.14,7.9,0.0,48.68
2020-04-04 00:00:00,87.42,40.7,1012.0,51.86,19.54,8.6,0.0,49.87
2020-04-04 01:00:00,91.03,55.3,1012.0,41.38,23.3,9.7,0.0,52.53
2020-04-04 02:00:00,49.73,31.3,1011.0,36.91,28.38,9.7,0.0,57.71
2020-04-04 03:00:00,29.95,18.7,1011.0,33.59,32.66,9.4,0.0,62.06
2020-04-04 04:00:00,18.26,11.1,1010.0,24.5,35.78,9.4,0.0,62.89
2020-04-04 05:00:00,12.79,12.4,1010.0,16.97,38.0,9.7,0.0,62.13
2020-04-04 06:00:00,10.7,10.9,1011.0,15.76,39.11,8.3,0.0,62.74
2020-04-04 09:00:00,6.47,11.6,1014.0,13.1,42.33,5.4,0.0,64.75
2020-04-04 11:00:00,8.04,14.0,1014.0,13.29,39.32,9.4,0.0,61.41
2020-04-04 12:00:00,10.01,17.3,1013.0,16.67,35.03,12.2,0.0,58.49
2020-04-04 20:00:00,70.34,40.7,1010.0,41.12,23.07,10.4,0.0,52.2
2020-04-04 21:00:00,62.23,38.4,1011.0,42.5,22.19,9.0,0.0,51.42
2020-04-04 22:00:00,63.19,37.0,1012.0,43.09,21.32,8.3,0.0,50.47
2020-04-04 23:00:00,65.57,37.8,1012.0,41.89,20.82,9.4,0.0,49.62
2020-04-05 00:00:00,73.03,33.4,1012.0,44.98,21.12,10.4,0.0,50.59
2020-04-05 01:00:00,62.31,30.9,1012.0,38.83,24.43,9.7,0.0,53.36
2020-04-05 02:00:00,54.0,33.5,1012.0,33.63,29.72,8.3,0.0,58.51
2020-04-05 03:00:00,38.49,22.6,1011.0,30.48,34.34,6.5,0.0,63.2
2020-04-05 04:00:00,27.09,22.9,1011.0,23.63,38.54,4.7,0.0,65.85
2020-04-05 05:00:00,20.55,18.9,1011.0,18.32,40.67,4.0,0.0,65.98
2020-04-05 06:00:00,15.84,16.5,1012.0,17.06,43.03,3.2,0.0,68.07
2020-04-05 07:00:00,12.63,16.9,1012.0,13.67,44.23,2.2,0.0,67.36
2020-04-05 08:00:00,12.27,16.9,1012.7,13.64,44.33,0.0,0.0,67.45
2020-04-05 09:00:00,12.91,16.5,1014.0,15.76,42.83,1.4,0.0,67.08
2020-04-05 10:00:00,13.07,17.7,1014.0,15.74,43.78,1.4,0.0,68.18
2020-04-05 15:00:00,49.52,42.1,1011.0,30.79,30.4,16.2,0.0,58.53
2020-04-05 16:00:00,56.93,38.8,1010.0,34.68,28.81,15.8,0.0,57.68
2020-04-05 17:00:00,61.41,41.7,1008.3,36.41,27.88,15.5,0.0,56.99
2020-04-05 18:00:00,65.52,41.9,1010.0,38.43,26.89,10.8,0.0,56.26
2020-04-05 19:00:00,68.58,46.6,1010.0,44.0,25.54,9.0,0.0,55.81
2020-04-05 20:00:00,74.39,47.7,1011.0,43.68,24.76,8.6,0.0,54.79
2020-04-05 21:00:00,69.26,44.3,1012.0,46.64,24.26,7.9,0.0,54.76
2020-04-05 22:00:00,73.18,46.1,1012.0,48.22,23.02,7.9,0.0,53.52
2020-04-05 23:00:00,73.88,47.9,1012.0,49.66,22.42,7.9,0.0,53.04
2020-04-06 00:00:00,68.47,30.6,1012.0,52.73,21.92,8.3,0.0,52.95
2020-04-06 01:00:00,68.36,37.6,1011.0,46.77,25.13,10.8,0.0,55.85
2020-04-06 02:00:00,55.66,32.7,1011.0,37.52,30.71,8.6,0.0,60.7
2020-04-06 03:00:00,36.69,24.7,1010.0,32.74,34.91,6.5,0.0,64.55
2020-04-06 04:00:00,30.95,21.3,1010.0,25.85,38.84,5.0,0.0,67.06
2020-04-06 05:00:00,24.06,22.6,1010.0,18.84,41.89,5.8,0.0,67.68
2020-04-06 06:00:00,20.59,20.6,1011.0,17.68,44.14,5.0,0.0,69.72
2020-04-06 07:00:00,17.04,16.7,1011.0,14.29,45.67,2.5,0.0,69.45
2020-04-06 08:00:00,14.58,20.7,1011.6,13.54,43.84,0.0,0.0,66.81
2020-04-06 09:00:00,13.44,20.3,1013.0,15.17,42.75,4.7,0.0,66.62
2020-04-06 10:00:00,14.6,18.5,1013.0,14.9,44.09,6.1,0.0,68.01
2020-04-06 11:00:00,13.94,17.9,1013.0,14.77,42.34,7.2,0.0,65.9
2020-04-06 12:00:00,15.81,20.9,1012.0,18.89,37.96,7.6,0.0,63.07
2020-04-06 13:00:00,19.28,25.0,1012.0,22.63,34.29,8.6,0.0,60.39
2020-04-06 14:00:00,33.35,31.9,1010.0,27.34,32.56,10.4,0.0,60.05
2020-04-06 17:00:00,62.36,52.5,1005.7,32.38,29.84,14.0,0.0,58.31
2020-04-06 18:00:00,71.34,49.0,1007.0,34.7,28.88,8.3,0.0,57.76
2020-04-06 19:00:00,69.89,50.8,1007.0,38.85,27.96,10.4,0.0,57.66
2020-04-06 20:00:00,63.93,47.0,1008.0,39.21,26.37,10.1,0.0,55.8
2020-04-06 21:00:00,62.19,41.0,1008.0,42.71,25.27,9.7,0.0,55.22
2020-04-06 22:00:00,63.73,43.8,1009.0,45.44,24.07,8.6,0.0,54.29
2020-04-06 23:00:00,65.04,45.1,1009.0,46.97,23.66,9.0,0.0,54.07
2020-04-07 00:00:00,69.89,46.6,1009.0,45.6,24.17,8.6,0.0,54.45
2020-04-07 01:00:00,60.94,36.5,1009.0,41.62,27.07,8.6,0.0,57.19
2020-04-07 02:00:00,48.95,31.8,1008.0,35.82,32.01,9.7,0.0,61.85
2020-04-07 03:00:00,35.47,28.5,1008.0,31.89,35.36,8.6,0.0,64.85
2020-04-07 07:00:00,8.93,17.5,1009.0,10.29,43.73,3.6,0.0,64.11
2020-04-07 08:00:00,7.38,16.8,1010.0,9.84,43.63,7.2,0.0,63.58
2020-04-07 09:00:00,7.06,19.1,1010.0,10.82,43.72,7.6,0.0,64.56
2020-04-07 10:00:00,7.17,16.6,1010.0,10.55,42.4,7.2,0.0,62.82
2020-04-07 11:00:00,7.71,16.1,1010.0,10.6,42.73,7.6,0.0,63.24
2020-04-07 15:00:00,38.85,35.6,1006.0,22.57,31.38,15.5,0.0,56.91
2020-04-07 16:00:00,50.74,44.2,1005.0,27.06,30.49,14.0,0.0,57.48
