valid_at,pm2p5_x,pm2p5_y,pressure,relative_humidity,temperature,wind_speed,rain,dew_point
2019-09-11 08:00:00,19.85,22.6,1012.0,50.11,33.61,15.3,0.0,66.96
2019-09-11 09:00:00,17.54,19.9,1014.0,60.19,32.4,14.8,0.0,67.19
2019-09-11 10:00:00,16.72,16.5,1014.0,62.66,31.86,18.4,0.0,66.89
2019-09-11 11:00:00,15.92,20.0,1012.0,59.98,32.41,17.5,0.0,67.17
2019-09-11 12:00:00,21.27,24.8,1013.0,59.59,31.46,18.4,0.0,65.91
2019-09-11 14:00:00,31.71,30.2,1010.0,68.49,28.76,12.5,0.0,63.83
2019-09-11 15:00:00,22.89,21.1,1011.0,68.66,27.87,18.4,0.0,62.74
2019-09-11 16:00:00,19.39,19.6,1011.0,73.65,26.91,14.8,0.0,62.17
2019-09-11 17:00:00,16.37,10.4,1009.0,77.86,25.44,9.3,0.0,60.83
2019-09-11 18:00:00,21.75,17.8,1012.0,78.9,25.37,11.2,0.0,60.86
2019-09-11 19:00:00,22.67,16.8,1013.0,80.25,25.31,14.8,0.0,60.93
2019-09-11 20:00:00,29.23,16.2,1011.0,80.44,25.07,10.9,0.0,60.65
2019-09-11 21:00:00,25.25,16.1,1015.0,79.72,25.02,14.8,0.0,60.5
2019-09-11 22:00:00,24.86,11.4,1015.0,80.18,24.93,18.4,0.0,60.44
2019-09-11 23:00:00,25.25,15.9,1014.0,79.47,24.58,7.3,0.067,59.92
2019-09-12 00:00:00,27.92,22.3,1014.0,79.09,24.44,10.1,0.0,59.7
2019-09-12 01:00:00,52.32,28.4,1013.0,78.31,24.1,10.1,0.0,59.18
2019-09-12 02:00:00,46.41,30.5,1013.0,76.32,24.68,8.4,0.0,59.68
2019-09-12 03:00:00,40.15,29.3,1012.0,73.96,25.9,12.2,0.0,60.93
2019-09-12 04:00:00,23.92,18.0,1011.0,66.58,28.04,10.4,0.0,62.67
2019-09-12 08:00:00,11.88,9.3,1014.0,50.76,35.82,12.0,0.0,69.83
2019-09-12 09:00:00,9.29,10.2,1017.0,50.76,35.89,14.8,0.0,69.92
2019-09-12 10:00:00,10.66,13.0,1016.0,52.28,35.65,11.2,0.0,69.91
2019-09-12 11:00:00,17.77,16.1,1014.0,59.66,30.99,10.3,0.0,65.35
2019-09-12 12:00:00,14.78,21.6,1014.0,60.93,30.61,11.2,0.0,65.06
2019-09-12 13:00:00,17.35,12.7,1013.0,68.81,26.53,11.2,0.0,61.06
2019-09-12 14:00:00,23.7,16.1,1011.0,72.57,26.39,10.5,0.0,61.38
2019-09-12 15:00:00,32.68,31.9,1011.0,72.51,26.66,11.2,0.0,61.71
2019-09-12 16:00:00,27.77,25.9,1012.0,75.72,26.44,11.2,0.0,61.84
2019-09-12 17:00:00,27.71,19.0,1010.0,78.05,25.64,7.3,0.065,61.1
2019-09-12 18:00:00,24.61,23.9,1013.0,77.86,25.56,14.8,0.0,60.97
2019-09-12 19:00:00,21.47,19.3,1014.0,79.79,25.18,14.8,0.0,60.72
2019-09-12 20:00:00,20.89,17.6,1013.0,80.42,24.96,10.7,0.0,60.5
2019-09-12 21:00:00,17.79,15.5,1016.0,80.25,24.6,11.2,0.0,60.03
2019-09-12 22:00:00,20.21,16.5,1016.0,80.63,24.43,11.2,0.0,59.86
2019-09-12 23:00:00,19.08,12.8,1015.0,78.9,24.23,8.3,0.27,59.42
2019-09-13 00:00:00,23.5,15.4,1015.0,78.77,24.38,9.0,0.0,59.58
2019-09-13 01:00:00,33.62,19.7,1014.0,77.56,24.5,10.8,0.3,59.6
2019-09-13 02:00:00,37.35,20.8,1013.0,74.82,25.32,11.7,0.0,60.3
2019-09-13 03:00:00,27.15,12.8,1013.0,71.93,26.93,11.5,0.0,61.98
2019-09-13 04:00:00,22.15,12.9,1013.0,66.37,28.74,9.7,0.0,63.51
2019-09-13 05:00:00,17.51,14.1,1013.0,57.29,30.92,10.7,0.0,64.87
2019-09-13 06:00:00,12.76,12.6,1015.0,54.97,32.49,11.2,0.0,66.44
2019-09-13 08:00:00,13.03,14.7,1014.0,46.8,37.33,10.7,0.0,70.93
2019-09-13 09:00:00,13.24,10.3,1017.0,49.95,36.29,18.4,0.1,70.26
2019-09-13 10:00:00,13.83,14.4,1017.0,49.81,36.76,18.4,0.1,70.82
2019-09-13 11:00:00,16.68,22.1,1015.0,53.08,36.01,10.0,0.0,70.5
2019-09-13 12:00:00,18.38,12.8,1015.0,55.13,32.57,11.2,0.0,66.58
2019-09-13 13:00:00,34.42,29.2,1014.0,61.18,30.69,18.4,0.0,65.21
2019-09-13 14:00:00,34.91,26.3,1012.0,64.72,29.84,13.8,0.0,64.66
2019-09-13 15:00:00,34.71,30.7,1012.0,66.11,29.21,18.4,0.0,64.07
2019-09-13 16:00:00,27.47,24.3,1009.0,70.38,28.18,13.7,0.0,63.36
2019-09-13 17:00:00,25.04,19.8,1010.0,71.35,27.72,12.9,0.0,62.9
2019-09-13 18:00:00,27.73,24.5,1013.0,72.97,27.29,11.2,0.1,62.57
2019-09-13 19:00:00,23.27,20.7,1013.0,76.96,26.57,11.2,0.0,62.15
2019-09-13 20:00:00,18.35,16.8,1012.0,78.04,25.97,7.8,0.0,61.52
2019-09-13 21:00:00,15.15,8.5,1016.0,76.76,25.48,11.2,0.0,60.75
2019-09-13 22:00:00,17.65,11.4,1016.0,76.73,25.36,11.2,0.0,60.59
2019-09-13 23:00:00,16.02,14.9,1014.0,74.99,25.03,12.5,0.0,59.96
2019-09-14 00:00:00,21.12,15.2,1014.0,75.65,24.68,9.4,0.0,59.6
2019-09-14 01:00:00,33.01,18.8,1013.0,74.61,24.93,9.7,0.0,59.79
2019-09-14 02:00:00,42.78,25.2,1013.0,73.15,25.83,11.8,0.0,60.75
2019-09-14 03:00:00,36.57,28.5,1013.0,69.25,27.68,9.0,0.0,62.58
2019-09-14 04:00:00,33.57,20.7,1012.0,64.47,28.87,10.1,0.0,63.41
2019-09-14 05:00:00,27.72,21.6,1012.0,55.89,31.07,6.8,0.0,64.83
2019-09-14 06:00:00,19.95,15.5,1014.0,53.98,32.43,7.6,0.0,66.2
2019-09-14 07:00:00,17.69,12.0,1015.0,46.99,34.92,11.2,0.0,67.97
2019-09-14 08:00:00,18.97,17.2,1014.0,44.62,36.73,7.8,0.0,69.72
2019-09-14 09:00:00,18.03,18.0,1016.0,50.87,37.88,9.4,0.0,72.42
2019-09-14 10:00:00,18.26,15.5,1016.0,50.4,37.99,11.2,0.0,72.47
2019-09-14 11:00:00,17.48,16.7,1014.0,50.34,37.32,13.4,0.0,71.63
2019-09-14 12:00:00,24.09,20.0,1014.0,54.8,33.86,11.2,0.1,68.12
2019-09-14 14:00:00,18.31,12.2,1011.0,69.14,27.77,11.6,0.0,62.67
2019-09-14 15:00:00,22.21,21.6,1011.0,69.2,28.07,11.2,0.1,63.05
2019-09-14 16:00:00,23.08,21.3,1011.0,71.89,27.42,11.2,0.1,62.59
2019-09-14 17:00:00,28.96,25.8,1009.0,73.91,26.86,13.8,0.0,62.14
2019-09-14 18:00:00,27.13,21.5,1013.0,75.35,26.21,18.4,0.0,61.5
2019-09-14 19:00:00,24.32,22.2,1013.0,77.74,25.84,18.4,0.2,61.32
2019-09-14 20:00:00,21.82,18.4,1012.0,77.93,25.96,10.5,0.0,61.48
2019-09-14 21:00:00,20.16,14.8,1015.0,80.12,25.32,11.2,0.7,60.93
2019-09-14 22:00:00,18.99,12.6,1015.0,80.47,25.22,11.2,0.4,60.85
2019-09-14 23:00:00,18.73,16.2,1014.0,78.4,25.52,10.3,0.0,60.98
2019-09-15 00:00:00,20.18,13.3,1014.0,78.98,25.07,6.8,0.0,60.49
2019-09-15 01:00:00,23.9,15.8,1013.0,76.3,25.23,7.6,0.1,60.38
2019-09-15 02:00:00,25.7,15.2,1012.0,74.74,25.83,7.9,0.0,60.95
2019-09-15 03:00:00,21.96,15.8,1012.0,72.46,27.1,8.6,0.1,62.26
2019-09-15 04:00:00,21.47,13.4,1012.0,65.75,28.27,10.1,0.1,62.83
2019-09-15 05:00:00,22.12,16.7,1012.0,57.25,30.59,6.5,0.0,64.45
2019-09-15 06:00:00,21.1,15.8,1014.0,54.72,32.22,7.6,0.1,66.07
2019-09-15 07:00:00,20.63,18.9,1015.0,50.54,32.84,11.2,0.0,66.09
2019-09-15 14:00:00,53.74,43.6,1010.0,65.07,31.15,13.9,0.0,66.36
2019-09-15 15:00:00,47.22,43.7,1009.0,66.39,30.23,11.2,0.0,65.39
2019-09-15 16:00:00,24.62,23.0,1011.0,72.68,28.07,7.6,0.0,63.52
2019-09-15 17:00:00,21.89,21.5,1008.0,75.19,26.87,9.8,0.0,62.31
2019-09-15 18:00:00,30.53,24.7,1012.0,76.09,26.26,0.0,0.8,61.65
2019-09-15 19:00:00,15.07,9.9,1012.0,78.4,25.9,0.0,1.0,61.47
2019-09-15 20:00:00,13.64,10.4,1012.0,79.46,25.28,9.6,0.0,60.8
2019-09-15 21:00:00,13.7,12.2,1014.0,80.12,24.88,18.4,1.6,60.37
2019-09-15 22:00:00,12.56,11.7,1014.0,79.9,24.86,22.3,0.5,60.32
2019-09-15 23:00:00,13.11,10.8,1013.0,77.57,24.85,13.8,0.0,60.04
2019-09-16 00:00:00,17.09,12.2,1013.0,78.5,24.69,6.1,0.0,59.95
2019-09-16 01:00:00,30.04,18.9,1013.0,79.0,24.39,8.6,0.0,59.62
2019-09-16 02:00:00,38.59,23.6,1012.0,77.51,24.81,7.8,0.0,59.98
2019-09-16 03:00:00,29.76,17.3,1011.0,77.89,25.07,12.2,0.0,60.36
2019-09-16 04:00:00,18.29,10.8,1011.0,72.66,26.04,12.6,0.0,60.95
2019-09-16 05:00:00,18.54,10.8,1011.0,65.95,28.03,9.1,0.0,62.56
2019-09-16 06:00:00,15.24,9.1,1013.0,63.32,29.15,14.8,0.0,63.59
2019-09-16 07:00:00,16.05,10.0,1014.0,59.72,29.67,14.8,0.0,63.7
2019-09-16 08:00:00,13.46,12.0,1012.0,53.72,32.09,10.2,0.135,65.73
2019-09-16 09:00:00,12.11,10.2,1014.0,62.91,34.32,14.8,0.0,70.03
2019-09-16 12:00:00,17.12,12.2,1013.0,61.84,31.57,14.8,0.0,66.41
2019-09-16 14:00:00,25.23,25.1,1010.0,72.77,28.5,10.0,0.0,64.07
2019-09-16 15:00:00,26.08,18.0,1009.0,76.99,26.48,14.8,0.0,62.04
2019-09-16 16:00:00,27.63,26.8,1009.0,79.29,25.71,14.8,0.0,61.33
2019-09-16 17:00:00,27.25,19.9,1008.0,80.06,24.94,10.0,0.0,60.45
2019-09-16 18:00:00,25.1,17.5,1010.0,80.83,24.83,14.8,0.0,60.39
2019-09-16 19:00:00,23.12,19.5,1011.0,81.86,24.91,14.8,0.0,60.6
2019-09-16 20:00:00,21.55,14.0,1010.0,82.59,24.53,11.2,0.405,60.2
2019-09-16 21:00:00,24.58,22.8,1013.0,83.68,24.34,14.8,0.0,60.09
2019-09-16 22:00:00,21.96,15.4,1013.0,84.6,23.98,14.8,0.0,59.73
2019-09-16 23:00:00,24.18,18.2,1012.0,83.3,23.58,12.0,24.968,59.08
2019-09-17 00:00:00,25.46,22.0,1012.0,83.52,23.74,13.0,0.0,59.3
2019-09-17 01:00:00,36.09,24.1,1011.0,83.57,23.71,13.0,0.0,59.27
2019-09-17 02:00:00,45.52,30.4,1010.0,81.98,24.71,11.8,0.0,60.37
2019-09-17 03:00:00,32.31,20.6,1010.0,77.2,25.87,11.5,0.0,61.29
2019-09-17 04:00:00,26.88,18.1,1010.0,74.1,26.13,13.3,0.0,61.24
2019-09-17 05:00:00,14.75,8.1,1010.0,70.84,27.18,11.1,2.698,62.15
2019-09-17 06:00:00,10.61,7.9,1012.0,67.05,28.98,11.2,0.0,63.92
2019-09-17 07:00:00,9.02,5.6,1013.0,64.91,28.96,14.8,0.0,63.58
2019-09-17 08:00:00,8.87,5.7,1011.0,62.98,29.38,8.4,0.0,63.83
2019-09-17 09:00:00,7.92,9.6,1013.0,62.74,31.48,11.2,0.0,66.43
2019-09-17 10:00:00,7.83,6.1,1013.0,62.05,32.08,11.2,0.0,67.09
2019-09-17 11:00:00,8.66,6.3,1012.0,62.13,31.96,11.4,0.135,66.94
2019-09-17 12:00:00,10.5,11.3,1012.0,63.77,30.91,14.8,0.0,65.87
2019-09-17 13:00:00,24.71,20.5,1011.0,69.74,28.87,14.8,0.0,64.14
2019-09-17 14:00:00,35.89,26.4,1009.0,73.98,28.46,8.2,0.0,64.17
2019-09-17 15:00:00,31.39,21.9,1008.0,74.03,28.03,14.0,0.0,63.63
2019-09-17 16:00:00,44.49,39.6,1009.0,76.44,27.4,11.2,0.0,63.13
2019-09-17 17:00:00,22.8,19.6,1007.0,77.57,26.67,6.5,0.0,62.34
2019-09-17 18:00:00,28.88,25.7,1010.0,78.93,26.21,0.0,0.0,61.92
2019-09-17 19:00:00,21.07,16.0,1011.0,81.39,25.66,0.0,0.0,61.5
2019-09-17 20:00:00,18.07,13.3,1009.0,81.87,25.42,0.0,0.0,61.25
2019-09-17 21:00:00,18.89,12.0,1012.0,81.79,25.06,11.2,0.0,60.78
2019-09-17 22:00:00,22.1,14.2,1012.0,82.05,25.0,7.6,0.0,60.74
2019-09-17 23:00:00,17.88,13.0,1010.0,79.49,24.99,9.1,0.0,60.44
2019-09-18 00:00:00,16.35,9.2,1010.0,78.77,25.04,10.1,0.0,60.42
2019-09-18 01:00:00,22.51,13.2,1009.0,78.01,24.79,11.2,0.0,60.02
2019-09-18 02:00:00,28.68,16.6,1009.0,78.45,25.37,13.5,0.0,60.8
2019-09-18 03:00:00,28.71,21.5,1009.0,77.93,26.33,11.9,0.0,61.96
2019-09-18 04:00:00,26.0,15.2,1008.0,75.29,27.54,12.2,0.0,63.17
2019-09-18 05:00:00,18.4,17.0,1008.0,71.37,29.42,11.2,0.098,65.05
2019-09-18 06:00:00,16.95,11.4,1011.0,70.94,29.43,7.6,0.0,65.01
2019-09-18 07:00:00,20.05,13.0,1012.0,68.68,29.84,11.2,0.0,65.23
2019-09-18 08:00:00,29.3,16.5,1011.0,66.76,30.09,6.5,0.0,65.27
2019-09-18 09:00:00,22.96,14.8,1013.0,59.33,32.9,11.2,0.0,67.68
2019-09-18 12:00:00,21.02,24.4,1011.0,57.7,31.99,11.2,0.0,66.28
2019-09-18 13:00:00,46.19,34.2,1011.0,62.08,30.29,7.6,0.0,64.84
2019-09-18 14:00:00,56.54,40.4,1009.0,68.71,29.52,10.2,0.0,64.82
2019-09-18 15:00:00,47.55,34.0,1009.0,70.86,28.73,9.4,0.0,64.12
2019-09-18 16:00:00,41.26,27.0,1009.0,71.89,28.61,7.6,0.0,64.1
2019-09-18 17:00:00,46.37,33.8,1007.0,73.77,27.83,4.5,0.0,63.35
2019-09-18 18:00:00,25.58,11.5,1010.0,78.58,25.59,5.4,0.0,61.1
2019-09-18 19:00:00,14.06,6.8,1011.0,80.42,25.24,7.6,0.0,60.86
2019-09-18 20:00:00,21.08,14.1,1012.0,81.6,24.84,3.6,0.0,60.5
2019-09-18 21:00:00,21.66,15.8,1012.0,82.82,25.0,3.6,0.0,60.83
2019-09-18 22:00:00,25.09,19.2,1013.0,83.09,24.64,11.2,0.0,60.4
2019-09-18 23:00:00,25.95,16.9,1011.0,82.6,24.44,7.3,0.651,60.1
2019-09-19 00:00:00,29.12,21.1,1011.0,82.23,24.47,6.8,0.0,60.09
2019-09-19 01:00:00,37.2,29.1,1010.0,80.33,24.47,7.6,0.0,59.88
2019-09-19 02:00:00,39.74,18.6,1010.0,78.93,24.38,7.3,0.0,59.6
2019-09-19 03:00:00,42.69,26.9,1010.0,77.35,25.11,7.6,0.0,60.35
2019-09-19 04:00:00,36.01,22.2,1009.0,71.36,27.34,6.8,0.0,62.43
2019-09-19 05:00:00,29.73,16.4,1010.0,65.61,29.52,8.3,1.628,64.39
2019-09-19 06:00:00,22.99,18.4,1012.0,59.64,32.63,9.4,0.0,67.39
2019-09-19 08:00:00,17.46,18.2,1011.0,52.08,35.08,9.3,0.0,69.16
2019-09-19 10:00:00,15.68,19.1,1014.0,56.14,36.54,11.2,0.0,71.71
2019-09-19 12:00:00,33.92,31.3,1012.0,59.7,32.96,11.2,0.0,67.82
2019-09-19 13:00:00,55.18,38.2,1011.0,63.88,30.76,14.8,0.0,65.7
2019-09-19 14:00:00,35.44,26.4,1008.0,70.39,29.13,10.0,0.0,64.55
2019-09-19 15:00:00,28.97,23.6,1009.0,72.07,28.04,14.8,0.0,63.4
2019-09-19 16:00:00,27.39,19.8,1009.0,74.39,27.23,14.8,0.0,62.67
2019-09-19 17:00:00,26.44,21.6,1007.0,76.4,26.57,8.9,0.0,62.07
2019-09-19 18:00:00,21.3,15.1,1010.0,76.2,26.4,7.6,0.0,61.84
2019-09-19 19:00:00,14.57,10.7,1012.0,77.61,25.77,11.2,0.0,61.21
2019-09-19 20:00:00,16.81,20.1,1010.0,78.89,25.35,7.4,0.0,60.83
2019-09-19 21:00:00,14.75,16.8,1011.0,79.77,24.65,7.2,0.0,60.04
2019-09-19 22:00:00,17.24,16.4,1014.0,80.68,24.21,18.4,0.0,59.58
2019-09-19 23:00:00,22.07,19.0,1012.0,79.73,23.86,9.1,0.0,59.04
2019-09-20 00:00:00,25.04,21.0,1013.0,80.04,23.68,7.6,0.0,58.85
2019-09-20 01:00:00,35.91,28.8,1012.0,78.2,23.88,8.3,0.0,58.88
2019-09-20 02:00:00,40.22,25.0,1011.0,76.08,24.64,6.1,0.674,59.6
2019-09-20 03:00:00,29.8,20.1,1010.0,72.4,26.04,11.2,0.0,60.92
2019-09-20 04:00:00,20.36,14.7,1010.0,63.48,28.64,12.2,0.0,62.97
2019-09-20 05:00:00,15.88,14.4,1010.0,56.52,30.69,9.3,0.326,64.47
2019-09-20 06:00:00,16.66,19.6,1012.0,54.18,32.22,11.2,0.0,65.97
2019-09-20 07:00:00,15.01,12.9,1013.0,48.16,34.14,14.8,0.0,67.25
2019-09-20 08:00:00,13.36,16.4,1012.0,45.99,35.51,10.0,0.0,68.5
2019-09-20 11:00:00,20.57,21.6,1012.0,51.5,32.57,11.6,0.0,65.93
2019-09-20 12:00:00,22.49,23.3,1013.0,52.23,32.04,14.8,0.0,65.41
2019-09-20 13:00:00,35.16,31.8,1012.0,57.48,30.71,14.8,0.0,64.64
2019-09-20 15:00:00,35.51,27.8,1010.0,67.92,28.23,14.8,0.0,63.09
2019-09-20 16:00:00,30.77,24.8,1010.0,71.18,27.37,13.0,0.0,62.44
2019-09-20 17:00:00,30.03,22.6,1008.0,72.11,27.19,7.8,0.0,62.34
2019-09-20 18:00:00,27.64,23.0,1011.0,72.33,26.68,5.4,0.0,61.71
2019-09-20 19:00:00,26.49,21.7,1012.0,74.75,26.25,7.6,0.0,61.47
2019-09-20 20:00:00,29.1,22.3,1009.0,77.03,25.93,6.8,0.0,61.35
2019-09-20 21:00:00,26.98,19.1,1013.0,77.47,25.59,13.0,0.0,60.97
2019-09-20 22:00:00,20.01,15.4,1014.0,78.56,25.33,9.4,0.0,60.77
2019-09-20 23:00:00,26.54,19.2,1012.0,77.76,24.88,7.8,0.0,60.1
2019-09-21 00:00:00,30.76,24.3,1012.0,77.96,24.82,6.5,0.0,60.05
2019-09-21 01:00:00,46.13,32.3,1011.0,75.24,25.03,6.8,0.0,59.99
2019-09-21 02:00:00,41.78,24.0,1011.0,72.72,25.86,7.8,0.0,60.73
2019-09-21 03:00:00,32.66,21.2,1010.0,68.96,28.01,6.1,0.0,62.95
2019-09-21 04:00:00,22.05,12.4,1010.0,59.99,30.74,7.6,0.0,65.08
2019-09-21 05:00:00,18.51,14.6,1010.0,51.01,33.76,8.5,0.0,67.32
2019-09-21 06:00:00,27.04,22.5,1013.0,48.64,35.26,5.4,0.0,68.72
2019-09-21 08:00:00,20.79,21.0,1012.0,44.46,36.26,9.3,0.0,69.1
2019-09-21 10:00:00,17.78,17.9,1013.0,46.49,36.45,9.4,0.0,69.77
2019-09-21 11:00:00,16.31,18.9,1012.0,46.28,36.52,9.3,0.0,69.81
2019-09-21 12:00:00,16.49,20.0,1010.0,46.21,35.74,11.2,0.0,68.84
2019-09-21 13:00:00,25.24,26.4,1009.0,52.41,33.06,11.2,0.1,66.7
2019-09-21 14:00:00,22.2,15.4,1008.0,63.51,30.32,7.8,0.0,65.09
2019-09-21 16:00:00,50.3,34.5,1007.0,66.79,28.93,9.4,0.1,63.82
2019-09-21 17:00:00,38.85,27.2,1007.0,67.23,28.61,8.3,0.0,63.47
2019-09-21 18:00:00,31.2,24.3,1010.0,67.56,28.64,5.4,0.0,63.55
2019-09-21 19:00:00,32.3,22.8,1011.0,70.5,28.46,5.4,0.0,63.72
2019-09-21 20:00:00,39.5,20.6,1009.0,72.27,27.96,1.9,0.0,63.32
2019-09-21 21:00:00,28.42,19.5,1013.0,74.32,27.29,5.4,0.0,62.74
2019-09-21 22:00:00,14.65,15.5,1013.0,77.69,25.67,3.6,0.0,61.09
2019-09-21 23:00:00,16.16,10.8,1011.0,78.06,24.79,4.0,0.0,60.02
2019-09-22 00:00:00,14.42,11.4,1011.0,77.66,25.29,6.5,0.0,60.61
2019-09-22 01:00:00,23.71,14.2,1011.0,77.87,25.22,5.4,0.0,60.55
2019-09-22 02:00:00,16.64,7.0,1011.0,78.45,25.39,6.9,0.0,60.83
2019-09-22 04:00:00,16.2,7.5,1009.0,75.62,27.9,6.1,0.0,63.67
2019-09-22 05:00:00,16.62,8.1,1010.0,64.54,29.83,7.4,3.349,64.62
2019-09-22 10:00:00,16.55,14.7,1013.0,66.19,32.39,4.7,0.0,68.09
2019-09-22 13:00:00,15.7,10.8,1011.0,70.96,28.56,5.4,0.0,63.9
2019-09-22 14:00:00,20.12,12.0,1009.0,76.48,28.03,7.6,0.0,63.94
2019-09-22 15:00:00,25.15,16.2,1009.0,76.33,28.02,6.1,0.0,63.9
2019-09-22 16:00:00,27.66,18.0,1010.0,74.89,28.12,5.4,0.0,63.86
2019-09-22 17:00:00,30.95,22.0,1008.0,75.35,28.06,4.5,0.0,63.83
2019-09-22 18:00:00,31.43,20.7,1012.0,76.24,28.06,5.4,0.0,63.94
2019-09-22 19:00:00,30.04,17.5,1012.0,77.67,27.63,3.6,0.0,63.57
2019-09-22 20:00:00,29.79,18.6,1011.0,77.17,27.5,1.4,0.0,63.35
2019-09-22 21:00:00,47.88,21.6,1014.0,78.87,27.5,3.6,0.0,63.55
2019-09-22 22:00:00,57.81,24.0,1014.0,78.52,26.73,5.4,0.0,62.54
2019-09-23 00:00:00,8.94,8.8,1012.0,80.7,24.13,2.5,0.0,59.49
2019-09-23 01:00:00,22.15,11.8,1012.0,79.91,24.32,2.2,0.0,59.64
2019-09-23 02:00:00,22.97,6.5,1011.0,80.19,25.48,1.2,0.0,61.15
2019-09-23 04:00:00,20.06,11.9,1010.0,67.41,31.46,2.2,0.0,67.09
2019-09-23 06:00:00,17.9,13.0,1014.0,56.02,34.57,3.6,0.0,69.23
2019-09-23 08:00:00,13.52,8.1,1013.0,58.18,33.09,6.5,0.0,67.74
2019-09-23 09:00:00,16.77,14.1,1015.0,60.05,33.69,3.6,0.0,68.8
2019-09-23 10:00:00,30.11,30.8,1014.0,59.27,32.12,7.6,0.0,66.7
2019-09-23 11:00:00,21.49,15.8,1012.0,63.37,29.43,5.9,0.0,63.96
2019-09-23 12:00:00,17.75,16.5,1012.0,69.77,27.13,11.2,0.0,61.95
2019-09-23 13:00:00,31.39,19.0,1011.0,75.31,26.39,14.8,0.0,61.72
2019-09-23 14:00:00,24.62,11.8,1010.0,79.67,25.89,6.4,0.135,61.6
2019-09-23 15:00:00,24.95,17.2,1009.0,80.55,25.56,7.6,0.0,61.28
2019-09-23 16:00:00,16.39,8.5,1010.0,81.64,25.63,1.8,0.0,61.49
2019-09-23 17:00:00,13.93,12.4,1007.0,82.43,25.32,9.2,0.326,61.19
2019-09-23 18:00:00,14.86,9.5,1011.0,82.16,25.18,3.6,0.0,60.99
2019-09-23 19:00:00,18.69,19.6,1012.0,83.33,25.1,3.6,0.0,61.01
2019-09-23 23:00:00,11.61,12.0,1013.0,81.81,23.32,0.9,16.601,58.59
2019-09-24 00:00:00,16.31,8.3,1012.0,81.47,23.46,4.3,0.0,58.72
2019-09-24 01:00:00,17.08,7.0,1012.0,81.3,23.73,5.4,0.0,59.05
2019-09-24 02:00:00,19.47,9.3,1011.0,77.97,24.77,6.6,14.164,59.98
2019-09-24 06:00:00,6.78,3.2,1011.0,58.39,33.6,7.6,0.0,68.41
2019-09-24 07:00:00,9.72,3.1,1013.0,53.27,35.45,5.4,0.0,69.84
2019-09-24 08:00:00,17.1,18.1,1012.0,49.66,37.02,5.4,0.0,71.11
2019-09-24 09:00:00,35.97,21.0,1014.0,54.3,36.73,9.4,0.0,71.63
2019-09-24 10:00:00,44.5,29.3,1014.0,53.05,37.98,9.4,0.0,72.97
2019-09-24 11:00:00,28.4,21.1,1012.0,58.12,34.56,6.5,0.0,69.57
2019-09-24 13:00:00,39.76,24.0,1010.0,75.53,26.33,9.4,0.0,61.67
2019-09-24 14:00:00,49.88,29.1,1009.0,79.43,26.46,4.1,0.0,62.3
2019-09-24 15:00:00,25.76,19.0,1009.0,80.19,25.81,5.4,0.0,61.56
2019-09-24 16:00:00,31.28,21.5,1009.0,81.57,26.12,9.4,0.0,62.11
2019-09-24 17:00:00,23.57,15.7,1007.0,80.96,25.53,2.3,0.0,61.29
2019-09-24 18:00:00,17.61,11.3,1011.0,80.83,25.83,5.4,0.0,61.66
2019-09-24 19:00:00,31.27,27.3,1012.0,81.32,25.83,5.4,0.0,61.72
2019-09-24 20:00:00,31.27,19.3,1010.0,82.17,25.44,3.2,10.117,61.32
2019-09-24 21:00:00,27.31,20.1,1014.0,82.28,25.38,0.0,0.0,61.25
2019-09-24 22:00:00,25.2,19.8,1014.0,82.99,25.02,0.0,0.0,60.87
2019-09-24 23:00:00,22.5,11.5,1012.0,80.82,25.18,0.0,13.534,60.84
2019-09-25 00:00:00,18.83,11.6,1012.0,80.43,25.28,4.7,0.0,60.91
2019-09-25 01:00:00,33.8,17.8,1011.0,78.47,25.57,4.3,0.0,61.05
2019-09-25 02:00:00,60.52,30.5,1010.0,75.86,26.44,1.8,0.0,61.85
2019-09-25 03:00:00,44.92,25.4,1009.0,73.84,27.92,4.7,0.0,63.47
2019-09-25 04:00:00,47.17,26.5,1010.0,67.76,28.88,5.4,0.0,63.88
2019-09-25 05:00:00,41.94,15.3,1009.0,62.5,31.04,2.7,0.0,65.84
2019-09-25 07:00:00,33.98,20.6,1013.0,55.92,34.04,0.0,0.0,68.55
2019-09-25 08:00:00,26.11,18.9,1012.0,54.9,35.42,1.8,0.0,70.1
2019-09-25 09:00:00,25.54,22.0,1015.0,56.5,34.87,3.6,0.0,69.68
2019-09-25 10:00:00,29.58,24.3,1014.0,60.68,33.7,3.6,0.0,68.9
2019-09-25 11:00:00,28.36,19.4,1012.0,62.76,32.29,2.7,0.0,67.45
2019-09-25 12:00:00,28.33,23.1,1012.0,64.16,30.98,7.6,0.0,66.02
2019-09-25 14:00:00,12.35,14.2,1009.0,80.52,25.06,7.8,0.067,60.64
2019-09-25 15:00:00,14.48,10.7,1010.0,82.14,24.26,11.2,0.0,59.82
2019-09-25 16:00:00,11.03,11.8,1010.0,81.82,24.04,14.8,0.0,59.5
2019-09-25 17:00:00,27.18,22.0,1009.0,81.77,24.49,6.4,0.0,60.06
2019-09-25 18:00:00,9.51,10.3,1012.0,81.32,24.14,14.8,0.0,59.57
2019-09-25 19:00:00,7.72,8.8,1013.0,82.33,23.99,22.3,0.0,59.49
2019-09-25 20:00:00,12.92,14.9,1011.0,82.09,24.15,6.8,0.0,59.67
